stim	 + 	 1	0.050716	1551261358.758855
stim	 Type the English
translation,
then hit enter. 	 1	5.052331	1551261363.760409
stim	 + 	 2	9.053396	1551261367.761657
R_	 MBWA 	 3	10.997599	1551261367.761657
stim	 MBWA 	 3	12.054377	1551261370.762588
stim	 + 	 4	14.055493	1551261372.763208
R_	 GODORO 	 5	15.235182	1551261372.763208
stim	 GODORO 	 5	15.238382	1551261373.946915
stim	 + 	 6	17.239261	1551261375.947533
R_	 ZEITUNI 	 7	17.854887	1551261375.947533
stim	 ZEITUNI 	 7	18.239688	1551261376.947846
stim	 + 	 8	20.240143	1551261378.948472
R_	 ZIWA 	 9	20.819654	1551261378.948472
stim	 ZIWA 	 9	21.240433	1551261379.948779
stim	 + 	 10	23.241099	1551261381.949402
R_	 ADHAMA 	 11	25.204308	1551261381.949402
stim	 ADHAMA 	 11	25.208238	1551261383.916685
stim	 + 	 12	27.209028	1551261385.917304
R_	 KAA 	 13	27.859129	1551261385.917304
stim	 KAA 	 13	28.209472	1551261386.917618
stim	 + 	 14	30.210054	1551261388.918236
R_	 FUNUNU 	 15	40.783579	1551261388.918236
stim	 FUNUNU 	 15	40.796242	1551261399.504864
stim	 + 	 16	42.797578	1551261401.505490
R_	 RINDA 	 17	43.495062	1551261401.505490
stim	 RINDA 	 17	43.797839	1551261402.505800
stim	 + 	 18	45.798258	1551261404.506419
R_	 MAZIWA 	 19	46.542290	1551261404.506419
stim	 MAZIWA 	 19	46.798517	1551261405.506730
stim	 + 	 20	48.799094	1551261407.507351
R_	 SUMU 	 21	49.437333	1551261407.507351
stim	 SUMU 	 21	49.799311	1551261408.507666
stim	 + 	 22	51.800187	1551261410.508288
R_	 POMBE 	 23	52.468333	1551261410.508288
stim	 POMBE 	 23	52.800393	1551261411.508596
stim	 + 	 24	54.801639	1551261413.509218
R_	 FARASI 	 25	55.469447	1551261413.509218
stim	 FARASI 	 25	55.801400	1551261414.509534
stim	 + 	 26	57.801907	1551261416.510150
R_	 MAITI 	 27	58.579666	1551261416.510150
stim	 MAITI 	 27	58.802224	1551261417.510469
stim	 + 	 28	60.804729	1551261419.511086
R_	 MLANGO 	 29	61.586469	1551261419.511086
stim	 MLANGO 	 29	61.803075	1551261420.511399
stim	 + 	 30	63.803699	1551261422.512019
R_	 MENDE 	 31	64.574488	1551261422.512019
stim	 MENDE 	 31	64.804983	1551261423.512328
stim	 + 	 32	66.804600	1551261425.512954
R_	 PIPA 	 33	67.449303	1551261425.512954
stim	 PIPA 	 33	67.804972	1551261426.513269
stim	 + 	 34	69.805578	1551261428.513888
R_	 BUU 	 35	70.427419	1551261428.513888
stim	 BUU 	 35	70.805884	1551261429.514194
stim	 + 	 36	72.806677	1551261431.514818
R_	 BUSTANI 	 37	76.675047	1551261431.514818
stim	 BUSTANI 	 37	76.690603	1551261435.399366
stim	 + 	 38	78.691908	1551261437.399983
R_	 ADUI 	 39	82.834809	1551261437.399983
stim	 ADUI 	 39	82.842818	1551261441.551276
stim	 + 	 40	84.843620	1551261443.551895
R_	 MLIMA 	 41	87.682287	1551261443.551895
stim	 MLIMA 	 41	87.694919	1551261446.402787
stim	 + 	 42	89.695281	1551261448.403404
R_	 PUNDA 	 43	91.533844	1551261448.403404
stim	 PUNDA 	 43	91.545320	1551261450.253981
stim	 + 	 44	93.547344	1551261452.254603
R_	 TUMBILI 	 45	94.140009	1551261452.254603
stim	 TUMBILI 	 45	94.546805	1551261453.254918
stim	 + 	 46	96.547255	1551261455.255535
R_	 KABURI 	 47	97.263658	1551261455.255535
stim	 KABURI 	 47	97.549787	1551261456.255846
stim	 + 	 48	99.548300	1551261458.256473
R_	 TABIBU 	 49	107.123793	1551261458.256473
stim	 TABIBU 	 49	107.133700	1551261465.842137
stim	 + 	 50	109.134446	1551261467.842746
R_	 NDOO 	 51	113.713280	1551261467.842746
stim	 NDOO 	 51	113.719661	1551261472.427480
stim	 + 	 52	115.719771	1551261474.428098
R_	 DAFINA 	 53	116.311139	1551261474.428098
stim	 DAFINA 	 53	116.720096	1551261475.428402
stim	 + 	 54	118.721450	1551261477.429018
R_	 MALKIA 	 55	119.347390	1551261477.429018
stim	 MALKIA 	 55	119.721039	1551261478.429321
stim	 + 	 56	121.721623	1551261480.429933
R_	 LESO 	 57	122.371635	1551261480.429933
stim	 LESO 	 57	122.722049	1551261481.430237
stim	 + 	 58	124.722647	1551261483.430853
R_	 ZULIA 	 59	125.371616	1551261483.430853
stim	 ZULIA 	 59	125.723066	1551261484.431160
stim	 + 	 60	127.723466	1551261486.431770
R_	 WALI 	 61	133.437449	1551261486.431770
stim	 WALI 	 61	133.441618	1551261492.150195
stim	 + 	 62	135.442717	1551261494.150802
R_	 SHAKA 	 63	136.061192	1551261494.150802
stim	 SHAKA 	 63	136.442495	1551261495.151111
stim	 + 	 64	138.443663	1551261497.151722
R_	 JESHI 	 65	141.541162	1551261497.151722
stim	 JESHI 	 65	141.560858	1551261500.269341
stim	 + 	 66	143.561669	1551261502.269958
R_	 NJIA 	 67	148.792026	1551261502.269958
stim	 NJIA 	 67	148.796255	1551261507.504895
stim	 + 	 68	150.797234	1551261509.505506
R_	 MTO 	 69	152.669556	1551261509.505506
stim	 MTO 	 69	152.681168	1551261511.389413
stim	 + 	 70	154.681089	1551261513.390030
R_	 CHAKULA 	 71	167.568755	1551261513.390030
stim	 CHAKULA 	 71	167.585661	1551261526.293986
stim	 + 	 72	169.586276	1551261528.294604
R_	 SAMAKI 	 73	170.251821	1551261528.294604
stim	 SAMAKI 	 73	170.586550	1551261529.294907
stim	 + 	 74	172.587300	1551261531.295520
R_	 SURA 	 75	176.498739	1551261531.295520
stim	 SURA 	 75	176.505667	1551261535.213390
stim	 + 	 76	178.507558	1551261537.214000
R_	 EMBE 	 77	180.209447	1551261537.214000
stim	 EMBE 	 77	180.222889	1551261538.931198
stim	 + 	 78	182.223661	1551261540.931805
R_	 UMBU 	 79	188.333028	1551261540.931805
stim	 UMBU 	 79	188.342887	1551261547.050355
stim	 + 	 80	190.342740	1551261549.050962
R_	 ELIMU 	 81	190.939613	1551261549.050962
stim	 ELIMU 	 81	191.343205	1551261550.051275
stim	 + 	 82	193.343735	1551261552.051886
R_	 ROHO 	 83	200.337099	1551261552.051886
stim	 ROHO 	 83	200.346569	1551261559.054031
stim	 + 	 84	202.346459	1551261561.054647
R_	 REMBO 	 85	216.644487	1551261561.054647
stim	 REMBO 	 85	216.651165	1551261575.359037
stim	 + 	 86	218.653532	1551261577.359650
R_	 USINGIZI 	 87	228.673986	1551261577.359650
stim	 USINGIZI 	 87	228.688253	1551261587.396066
stim	 + 	 88	230.688431	1551261589.396678
R_	 KOLEO 	 89	239.144936	1551261589.396678
stim	 KOLEO 	 89	239.157383	1551261597.865942
stim	 + 	 90	241.158614	1551261599.866561
R_	 PAZIA 	 91	252.777521	1551261599.866561
stim	 PAZIA 	 91	252.794726	1551261611.503462
stim	 + 	 92	254.795884	1551261613.504084
R_	 VUKE 	 93	261.203659	1551261613.504084
stim	 VUKE 	 93	261.215654	1551261619.922721
stim	 + 	 94	263.215284	1551261621.923336
R_	 UPEPO 	 95	263.857435	1551261621.923336
stim	 UPEPO 	 95	264.215389	1551261622.923640
stim	 + 	 96	266.216778	1551261624.924256
R_	 NYOKA 	 97	268.302181	1551261624.924256
stim	 NYOKA 	 97	268.316703	1551261627.024899
stim	 + 	 98	270.318058	1551261629.025519
R_	 GARI 	 99	270.886854	1551261629.025519
stim	 GARI 	 99	271.317736	1551261630.025824
stim	 + 	 100	273.318144	1551261632.026441
R_	 SALA 	 101	274.041050	1551261632.026441
stim	 SALA 	 101	274.318537	1551261633.026746
stim	 + 	 102	276.320905	1551261635.027360
R_	 NYANYA 	 103	277.014930	1551261635.027360
stim	 NYANYA 	 103	277.319346	1551261636.027666
stim	 + 	 104	279.320636	1551261638.028283
R_	 KAPUTULA 	 105	280.024553	1551261638.028283
stim	 KAPUTULA 	 105	280.320436	1551261639.028591
stim	 + 	 106	282.321046	1551261641.029202
R_	 YAI 	 107	282.920210	1551261641.029202
stim	 YAI 	 107	283.321326	1551261642.029512
stim	 + 	 108	285.322084	1551261644.030125
R_	 MASHUA 	 109	291.674993	1551261644.030125
stim	 MASHUA 	 109	291.689964	1551261650.398747
stim	 + 	 110	293.691435	1551261652.399367
R_	 FAGIO 	 111	294.341934	1551261652.399367
stim	 FAGIO 	 111	294.691307	1551261653.399677
stim	 + 	 112	296.692024	1551261655.400285
R_	 HARIRI 	 113	298.494316	1551261655.400285
stim	 HARIRI 	 113	298.508867	1551261657.217511
stim	 + 	 114	300.509793	1551261659.218131
R_J	 KOFIA 	 115	301.629050	1551261659.218131
stim	 KOFIA 	 115	301.643700	1551261660.351808
stim	 + 	 116	303.644107	1551261662.352425
R_J	 GOTI 	 117	306.196096	1551261662.352425
stim	 GOTI 	 117	306.211157	1551261664.919878
stim	 + 	 118	308.212144	1551261666.920494
R_K	 THELUJI 	 119	309.497611	1551261666.920494
stim	 THELUJI 	 119	309.512294	1551261668.220893
stim	 + 	 120	311.513406	1551261670.221510
R_J	 MAJI 	 121	312.865223	1551261670.221510
stim	 MAJI 	 121	312.880532	1551261671.588602
stim	 + 	 122	314.881165	1551261673.589218
stim	 + 	 123	315.881412	1551261674.589522
