stim	 + 	 1	0.050833	1553639689.336910
stim	 Type the English
translation,
then hit enter. 	 1	5.052416	1553639694.338490
stim	 + 	 2	9.053496	1553639698.339764
R_HONOR	 ADHAMA 	 3	19.111327	1553639698.339764
stim	 ADHAMA 	 3	19.122559	1553639708.409611
stim	 + 	 4	21.124153	1553639710.410244
R_COUCH	 KOFIA 	 5	29.777571	1553639710.410244
stim	 KOFIA 	 5	29.792864	1553639719.079661
stim	 + 	 6	31.794122	1553639721.080289
R_SOUL	 NDOO 	 7	38.743820	1553639721.080289
stim	 NDOO 	 7	38.745396	1553639728.032492
stim	 + 	 8	40.746996	1553639730.033122
R_ROAD	 NJIA 	 9	47.788060	1553639730.033122
stim	 NJIA 	 9	47.798706	1553639737.085355
stim	 + 	 10	49.800070	1553639739.085990
R_FACE	 SHAKA 	 11	53.699019	1553639739.085990
stim	 SHAKA 	 11	53.717039	1553639743.003895
stim	 + 	 12	55.718293	1553639745.004534
R_LAKE	 THELUJI 	 13	60.337049	1553639745.004534
stim	 THELUJI 	 13	60.352632	1553639749.639330
stim	 + 	 14	62.353740	1553639751.639966
R_FOOD	 KAPUTULA 	 15	80.887363	1553639751.639966
stim	 KAPUTULA 	 15	80.892169	1553639770.179166
stim	 + 	 16	82.893290	1553639772.179798
R_WATER	 NYANYA 	 17	94.131947	1553639772.179798
stim	 NYANYA 	 17	94.146602	1553639783.433362
stim	 + 	 18	96.147932	1553639785.434002
R_SOUL	 UPEPO 	 19	103.134578	1553639785.434002
stim	 UPEPO 	 19	103.149385	1553639792.436219
stim	 + 	 20	105.150618	1553639794.436846
R_SUN	 WALI 	 21	113.401192	1553639794.436846
stim	 WALI 	 21	113.419270	1553639802.706137
stim	 + 	 22	115.420515	1553639804.706767
R_DOCTOR	 TABIBU 	 23	119.885858	1553639804.706767
stim	 TABIBU 	 23	119.904941	1553639809.191522
stim	 + 	 24	121.906181	1553639811.192159
R_EGG	 YAI 	 25	125.094801	1553639811.192159
stim	 YAI 	 25	125.106292	1553639814.393170
stim	 + 	 26	127.107556	1553639816.393799
R_BEER	 POMBE 	 27	130.405194	1553639816.393799
stim	 POMBE 	 27	130.407808	1553639819.694852
stim	 + 	 28	132.409259	1553639821.695483
R_HORSE	 FARASI 	 29	134.914956	1553639821.695483
stim	 FARASI 	 29	134.925986	1553639824.212946
stim	 + 	 30	136.927193	1553639826.213578
R_BEACH	 MTO 	 31	144.529256	1553639826.213578
stim	 MTO 	 31	144.545993	1553639833.832659
stim	 + 	 32	146.547416	1553639835.833294
R_PRAYER	 SALA 	 33	150.639812	1553639835.833294
stim	 SALA 	 33	150.647548	1553639839.934591
stim	 + 	 34	152.649283	1553639841.935220
R_KNEE	 GOTI 	 35	155.996394	1553639841.935220
stim	 GOTI 	 35	155.999187	1553639845.286285
stim	 + 	 36	158.000588	1553639847.286923
R_MOUNTAIN	 MLIMA 	 37	163.027862	1553639847.286923
stim	 MLIMA 	 37	163.035261	1553639852.321846
stim	 + 	 38	165.036529	1553639854.322481
R_RICE	 LESO 	 39	183.674411	1553639854.322481
stim	 LESO 	 39	183.691347	1553639872.978389
stim	 + 	 40	185.692775	1553639874.979024
R_CARPET	 USINGIZI 	 41	194.538637	1553639874.979024
stim	 USINGIZI 	 41	194.545049	1553639883.831828
stim	 + 	 42	196.545982	1553639885.832460
R_DEATH	 TUMBILI 	 43	202.519790	1553639885.832460
stim	 TUMBILI 	 43	202.531003	1553639891.817692
stim	 + 	 44	204.532240	1553639893.818322
R_CLOUD	 GARI 	 45	216.268076	1553639893.818322
stim	 GARI 	 45	216.285415	1553639905.572051
stim	 + 	 46	218.286163	1553639907.572684
R_CAR	 KABURI 	 47	224.058050	1553639907.572684
stim	 KABURI 	 47	224.071358	1553639913.357852
stim	 + 	 48	226.072121	1553639915.358481
R_HAND	 VUKE 	 49	237.130468	1553639915.358481
stim	 VUKE 	 49	237.141714	1553639926.428655
stim	 + 	 50	239.143137	1553639928.429293
