stim	 + 	 1	0.050426	1551278557.854725
stim	 Type the English
translation,
then hit enter. 	 1	5.052203	1551278562.856265
stim	 + 	 2	9.053720	1551278566.857489
R_WIND	 UPEPO 	 3	15.667295	1551278566.857489
stim	 UPEPO 	 3	15.671340	1551278573.476194
stim	 + 	 4	17.672526	1551278575.476801
R_MOUNTAIN	 MLIMA 	 5	21.063675	1551278575.476801
stim	 MLIMA 	 5	21.073254	1551278578.877853
stim	 + 	 6	23.074494	1551278580.878461
R_SNAKE	 NYOKA 	 7	25.705498	1551278580.878461
stim	 NYOKA 	 7	25.707589	1551278583.512605
stim	 + 	 8	27.709446	1551278585.513222
R_RUMOR	 FUNUNU 	 9	30.124831	1551278585.513222
stim	 FUNUNU 	 9	30.142704	1551278587.947302
stim	 + 	 10	32.143846	1551278589.947911
R_DOG	 MBWA 	 11	34.769058	1551278589.947911
stim	 MBWA 	 11	34.777436	1551278592.582057
stim	 + 	 12	36.779152	1551278594.582672
R_WATER	 MAJI 	 13	39.263283	1551278594.582672
stim	 MAJI 	 13	39.278986	1551278597.083441
stim	 + 	 14	41.279984	1551278599.084051
R_DOOR	 MLANGO 	 15	43.958647	1551278599.084051
stim	 MLANGO 	 15	43.963338	1551278601.768213
stim	 + 	 16	45.964913	1551278603.768824
R_SCARF	 LESO 	 17	51.882385	1551278603.768824
stim	 LESO 	 17	51.899415	1551278609.703982
stim	 + 	 18	53.900172	1551278611.704596
R_STEAM	 VUKE 	 19	58.452461	1551278611.704596
stim	 VUKE 	 19	58.467804	1551278616.272664
stim	 + 	 20	60.469504	1551278618.273275
R_PRAYER	 SALA 	 21	63.671578	1551278618.273275
stim	 SALA 	 21	63.686368	1551278621.490930
stim	 + 	 22	65.687165	1551278623.491547
R_MANGO	 EMBE 	 23	70.529135	1551278623.491547
stim	 EMBE 	 23	70.538245	1551278628.343032
stim	 + 	 24	72.539286	1551278630.343650
R_HORSE	 FARASI 	 25	75.164515	1551278630.343650
stim	 FARASI 	 25	75.173169	1551278632.977785
stim	 + 	 26	77.174046	1551278634.978407
R_BUCKET	 NDOO 	 27	79.808636	1551278634.978407
stim	 NDOO 	 27	79.824708	1551278637.629213
stim	 + 	 28	81.826268	1551278639.629830
R_GARDEN	 BUSTANI 	 29	85.155614	1551278639.629830
stim	 BUSTANI 	 29	85.159296	1551278642.964188
stim	 + 	 30	87.160984	1551278644.964804
R_TREASURE	 DAFINA 	 31	90.243448	1551278644.964804
stim	 DAFINA 	 31	90.261046	1551278648.065758
stim	 + 	 32	92.262256	1551278650.066368
R_SHORTS	 KAPUTULA 	 33	95.065204	1551278650.066368
stim	 KAPUTULA 	 33	95.079401	1551278652.883903
stim	 + 	 34	97.080204	1551278654.884516
R_TOMATO	 NYANYA 	 35	100.072310	1551278654.884516
stim	 NYANYA 	 35	100.080956	1551278657.885433
stim	 + 	 36	102.081661	1551278659.886053
R_LAKE	 ZIWA 	 37	106.601796	1551278659.886053
stim	 ZIWA 	 37	106.616395	1551278664.420778
stim	 + 	 38	108.617434	1551278666.421385
R_GRAVE	 KABURI 	 39	113.377353	1551278666.421385
stim	 KABURI 	 39	113.385089	1551278671.189515
stim	 + 	 40	115.386167	1551278673.190132
R_BROOM	 FAGIO 	 41	118.587637	1551278673.190132
stim	 FAGIO 	 41	118.603044	1551278676.407788
stim	 + 	 42	120.604519	1551278678.408402
R_PROBLEM	 SHAKA 	 43	124.793496	1551278678.408402
stim	 SHAKA 	 43	124.805040	1551278682.609688
stim	 + 	 44	126.806292	1551278684.610306
R_QUEEN	 MALKIA 	 45	130.382011	1551278684.610306
stim	 MALKIA 	 45	130.389917	1551278688.194739
stim	 + 	 46	132.391188	1551278690.195351
R_EGG	 YAI 	 47	134.613095	1551278690.195351
stim	 YAI 	 47	134.624608	1551278692.429376
stim	 + 	 48	136.625926	1551278694.429984
R_CURTAIN	 PAZIA 	 49	141.441226	1551278694.429984
stim	 PAZIA 	 49	141.443161	1551278699.248131
stim	 + 	 50	143.444486	1551278701.248749
R_FACE	 SURA 	 51	149.000648	1551278701.248749
stim	 SURA 	 51	149.012248	1551278706.817121
stim	 + 	 52	151.013279	1551278708.817735
R_SCIENCE	 ELIMU 	 53	157.256491	1551278708.817735
stim	 ELIMU 	 53	157.265194	1551278715.069655
stim	 + 	 54	159.266361	1551278717.070268
R_CARPET	 ZULIA 	 55	163.427315	1551278717.070268
stim	 ZULIA 	 55	163.433857	1551278721.238213
stim	 + 	 56	165.434615	1551278723.238833
R_SOUL	 ROHO 	 57	168.242701	1551278723.238833
stim	 ROHO 	 57	168.251504	1551278726.056357
stim	 + 	 58	170.252235	1551278728.056973
R_ORNAMENT	 REMBO 	 59	173.201104	1551278728.056973
stim	 REMBO 	 59	173.202868	1551278731.007881
stim	 + 	 60	175.204427	1551278733.008492
R_MAGGOT	 BUU 	 61	178.071249	1551278733.008492
stim	 BUU 	 61	178.088141	1551278735.892713
stim	 + 	 62	180.089042	1551278737.893324
R_HAT	 KOFIA 	 63	186.016330	1551278737.893324
stim	 KOFIA 	 63	186.023512	1551278743.828484
stim	 + 	 64	188.025102	1551278745.829098
R_BEETLE	 MENDE 	 65	190.645206	1551278745.829098
stim	 MENDE 	 65	190.658967	1551278748.463238
stim	 + 	 66	192.660143	1551278750.463858
R_RICE	 WALI 	 67	194.802106	1551278750.463858
stim	 WALI 	 67	194.809844	1551278752.614513
stim	 + 	 68	196.811208	1551278754.615130
R_KNEE	 GOTI 	 69	199.041728	1551278754.615130
stim	 GOTI 	 69	199.044265	1551278756.849147
stim	 + 	 70	201.045603	1551278758.849764
R_SIBLING	 UMBU 	 71	204.386886	1551278758.849764
stim	 UMBU 	 71	204.396276	1551278762.200794
stim	 + 	 72	206.396951	1551278764.201405
R_BOAT	 MASHUA 	 73	209.894914	1551278764.201405
stim	 MASHUA 	 73	209.897565	1551278767.702477
stim	 + 	 74	211.899319	1551278769.703091
R_MILK	 MAZIWA 	 75	214.685261	1551278769.703091
stim	 MAZIWA 	 75	214.699051	1551278772.503955
stim	 + 	 76	216.700798	1551278774.504567
R_CAR	 GARI 	 77	221.153946	1551278774.504567
stim	 GARI 	 77	221.167966	1551278778.972603
stim	 + 	 78	223.169301	1551278780.973222
R_MONKEY	 THELUJI 	 79	246.925168	1551278780.973222
stim	 THELUJI 	 79	246.942458	1551278804.747179
stim	 + 	 80	248.943362	1551278806.747799
R_PILLOW	 MTO 	 81	253.081338	1551278806.747799
stim	 MTO 	 81	253.094620	1551278810.899074
stim	 + 	 82	255.095406	1551278812.899690
R_DONKEY	 PUNDA 	 83	260.572312	1551278812.899690
stim	 PUNDA 	 83	260.580003	1551278818.384702
stim	 + 	 84	262.580791	1551278820.385317
R_	 KOLEO 	 85	269.600654	1551278820.385317
stim	 KOLEO 	 85	269.616530	1551278827.420808
stim	 + 	 86	271.617023	1551278829.421423
R_FISH	 SAMAKI 	 87	274.361588	1551278829.421423
stim	 SAMAKI 	 87	274.367387	1551278832.172269
stim	 + 	 88	276.369207	1551278834.172885
R_ROAD	 NJIA 	 89	283.231853	1551278834.172885
stim	 NJIA 	 89	283.236737	1551278841.041661
stim	 + 	 90	285.237838	1551278843.042275
R_FOOD	 CHAKULA 	 91	287.515986	1551278843.042275
stim	 CHAKULA 	 91	287.521384	1551278845.326305
stim	 + 	 92	289.522738	1551278847.326923
R_BARREL	 PIPA 	 93	295.112625	1551278847.326923
stim	 PIPA 	 93	295.123821	1551278852.928644
stim	 + 	 94	297.124815	1551278854.929257
R_SILK	 HARIRI 	 95	300.261133	1551278854.929257
stim	 HARIRI 	 95	300.275444	1551278858.080224
stim	 + 	 96	302.276645	1551278860.080835
R_CORPSE	 MAITI 	 97	305.131000	1551278860.080835
stim	 MAITI 	 97	305.143991	1551278862.948380
stim	 + 	 98	307.144891	1551278864.948996
R_POISON	 SUMU 	 99	311.082121	1551278864.948996
stim	 SUMU 	 99	311.095728	1551278868.900210
stim	 + 	 100	313.097302	1551278870.900822
R_MONKEY	 TUMBILI 	 101	318.598588	1551278870.900822
stim	 TUMBILI 	 101	318.614378	1551278876.419180
stim	 + 	 102	320.615366	1551278878.419796
R_SLEEP	 USINGIZI 	 103	323.307956	1551278878.419796
stim	 USINGIZI 	 103	323.316083	1551278881.120629
stim	 + 	 104	325.317253	1551278883.121239
R_HONOR	 ADHAMA 	 105	328.098436	1551278883.121239
stim	 ADHAMA 	 105	328.100503	1551278885.905431
stim	 + 	 106	330.102009	1551278887.906042
R_MATRESS	 GODORO 	 107	332.964308	1551278887.906042
stim	 GODORO 	 107	332.968731	1551278890.773588
stim	 + 	 108	334.970191	1551278892.774205
R_DOCTOR	 TABIBU 	 109	338.507300	1551278892.774205
stim	 TABIBU 	 109	338.520526	1551278896.325297
stim	 + 	 110	340.521994	1551278898.325908
R_DRESS	 RINDA 	 111	344.202582	1551278898.325908
stim	 RINDA 	 111	344.205853	1551278902.010375
stim	 + 	 112	346.206840	1551278904.010989
R_OLIVES	 ZEITUNI 	 113	349.617642	1551278904.010989
stim	 ZEITUNI 	 113	349.623755	1551278907.428703
stim	 + 	 114	351.625534	1551278909.429321
R_ENEMY	 ADUI 	 115	354.434736	1551278909.429321
stim	 ADUI 	 115	354.441959	1551278912.246849
stim	 + 	 116	356.443021	1551278914.247464
R_ARMY	 JESHI 	 117	359.096955	1551278914.247464
stim	 JESHI 	 117	359.110496	1551278916.914950
stim	 + 	 118	361.111702	1551278918.915559
R_BEER	 POMBE 	 119	363.837676	1551278918.915559
stim	 POMBE 	 119	363.845087	1551278921.649735
stim	 + 	 120	365.846492	1551278923.650352
R_CRAB	 KAA 	 121	368.209898	1551278923.650352
stim	 KAA 	 121	368.212785	1551278926.017743
stim	 + 	 122	370.214290	1551278928.018355
stim	 + 	 123	371.214864	1551278929.018664
