stim	 + 	 1	0.051489	1551911804.828871
stim	 Fill in the blanks
Press the spacebar
when finished. 	 1	5.052911	1551911809.830425
stim	 + 	 2	9.053244	1551911813.831668
stim	 CANDY
LO-- 	 3	12.054203	1551911816.832598
stim	 + 	 4	15.055172	1551911819.833530
stim	 BU--
RESTAURANT 	 5	16.055629	1551911820.833844
stim	 + 	 6	19.056737	1551911823.834770
stim	 WEAPON
BO-- 	 7	20.056693	1551911824.835087
stim	 + 	 8	23.057276	1551911827.836016
R_66	 + 	 8	23.378614	1551911827.836016
R_66	 + 	 8	23.379875	1551911827.836016
R_66	 + 	 8	23.380679	1551911827.836016
R_66	 + 	 8	23.381433	1551911827.836016
R_66	 + 	 8	23.382125	1551911827.836016
R_66	 + 	 8	23.382848	1551911827.836016
R_66	 + 	 8	23.383468	1551911827.836016
R_66	 + 	 8	23.384168	1551911827.836016
R_66	 + 	 8	23.384792	1551911827.836016
R_66	 + 	 8	23.385438	1551911827.836016
R_66	 + 	 8	23.386059	1551911827.836016
R_66	 + 	 8	23.386690	1551911827.836016
R_66	 + 	 8	23.387322	1551911827.836016
R_66	 + 	 8	23.387945	1551911827.836016
R_66	 + 	 8	23.388563	1551911827.836016
R_66	 + 	 8	23.389177	1551911827.836016
R_66	 + 	 8	23.389798	1551911827.836016
R_66	 + 	 8	23.390436	1551911827.836016
R_66	 + 	 8	23.391074	1551911827.836016
R_66	 + 	 8	23.391722	1551911827.836016
R_66	 + 	 8	23.392346	1551911827.836016
R_66	 + 	 8	23.392983	1551911827.836016
R_66	 + 	 8	23.393640	1551911827.836016
R_66	 + 	 8	23.394280	1551911827.836016
R_66	 + 	 8	23.394919	1551911827.836016
R_66	 + 	 8	23.395542	1551911827.836016
R_66	 + 	 8	23.396188	1551911827.836016
R_66	 + 	 8	23.396833	1551911827.836016
R_66	 + 	 8	23.397468	1551911827.836016
R_66	 + 	 8	23.398118	1551911827.836016
R_66	 + 	 8	23.398757	1551911827.836016
R_66	 + 	 8	23.399390	1551911827.836016
R_66	 + 	 8	23.400024	1551911827.836016
R_66	 + 	 8	23.400686	1551911827.836016
R_66	 + 	 8	23.401356	1551911827.836016
R_66	 + 	 8	23.402003	1551911827.836016
R_66	 + 	 8	23.402653	1551911827.836016
R_66	 + 	 8	23.403323	1551911827.836016
R_66	 + 	 8	23.403982	1551911827.836016
R_66	 + 	 8	23.404632	1551911827.836016
R_66	 + 	 8	23.405284	1551911827.836016
R_66	 + 	 8	23.405959	1551911827.836016
R_66	 + 	 8	23.406608	1551911827.836016
R_66	 + 	 8	23.407300	1551911827.836016
R_66	 + 	 8	23.407956	1551911827.836016
R_66	 + 	 8	23.408620	1551911827.836016
R_66	 + 	 8	23.409267	1551911827.836016
R_66	 + 	 8	23.409936	1551911827.836016
R_66	 + 	 8	23.410589	1551911827.836016
R_66	 + 	 8	23.411254	1551911827.836016
R_66	 + 	 8	23.411912	1551911827.836016
R_66	 + 	 8	23.412563	1551911827.836016
