stim	 + 	 1	0.050398	1551315237.466843
stim	 Type the English
translation,
then hit enter. 	 1	5.052224	1551315242.468326
stim	 + 	 2	9.053476	1551315246.469502
R_BEER	 POMBE 	 3	14.088603	1551315246.469502
stim	 POMBE 	 3	14.104085	1551315251.520994
stim	 + 	 4	16.105714	1551315253.521584
R_	 ZIWA 	 5	18.158482	1551315253.521584
stim	 ZIWA 	 5	18.172079	1551315255.588862
stim	 + 	 6	20.173420	1551315257.589454
R_	 SURA 	 7	21.991973	1551315257.589454
stim	 SURA 	 7	22.006821	1551315259.423326
stim	 + 	 8	24.008177	1551315261.423916
R_	 JESHI 	 9	25.947101	1551315261.423916
stim	 JESHI 	 9	25.957919	1551315263.374488
stim	 + 	 10	27.959127	1551315265.375081
R_QUEEN	 MALKIA 	 11	34.422110	1551315265.375081
stim	 MALKIA 	 11	34.426644	1551315271.843656
stim	 + 	 12	36.427590	1551315273.844243
R_	 SALA 	 13	38.960522	1551315273.844243
stim	 SALA 	 13	38.978203	1551315276.395001
stim	 + 	 14	40.979104	1551315278.395589
R_	 ADUI 	 15	43.754953	1551315278.395589
stim	 ADUI 	 15	43.762891	1551315281.179743
stim	 + 	 16	45.764051	1551315283.180337
R_	 THELUJI 	 17	47.711726	1551315283.180337
stim	 THELUJI 	 17	47.714002	1551315285.130906
stim	 + 	 18	49.715087	1551315287.131502
R_	 USINGIZI 	 19	51.887842	1551315287.131502
stim	 USINGIZI 	 19	51.899178	1551315289.315476
stim	 + 	 20	53.899607	1551315291.316070
R_	 CHAKULA 	 21	56.470202	1551315291.316070
stim	 CHAKULA 	 21	56.483381	1551315293.900166
stim	 + 	 22	58.484241	1551315295.900753
R_	 ZEITUNI 	 23	61.571831	1551315295.900753
stim	 ZEITUNI 	 23	61.585396	1551315299.001665
stim	 + 	 24	63.585996	1551315301.002257
R_	 ELIMU 	 25	65.623176	1551315301.002257
stim	 ELIMU 	 25	65.636297	1551315303.052862
stim	 + 	 26	67.637198	1551315305.053458
R_	 TUMBILI 	 27	69.399698	1551315305.053458
stim	 TUMBILI 	 27	69.404027	1551315306.820643
stim	 + 	 28	71.405182	1551315308.821237
R_	 NYANYA 	 29	73.402748	1551315308.821237
stim	 NYANYA 	 29	73.422005	1551315310.838500
stim	 + 	 30	75.422538	1551315312.839090
R_BEETLE	 MTO 	 31	85.773581	1551315312.839090
stim	 MTO 	 31	85.791716	1551315323.208812
stim	 + 	 32	87.793362	1551315325.209402
R_	 HARIRI 	 33	90.108050	1551315325.209402
stim	 HARIRI 	 33	90.126814	1551315327.543426
stim	 + 	 34	92.127854	1551315329.544015
R_	 BUU 	 35	95.652578	1551315329.544015
stim	 BUU 	 35	95.661429	1551315333.078394
stim	 + 	 36	97.662809	1551315335.078979
R_TREASURE	 DAFINA 	 37	103.049067	1551315335.078979
stim	 DAFINA 	 37	103.064091	1551315340.480576
stim	 + 	 38	105.065176	1551315342.481168
R_	 WALI 	 39	106.884789	1551315342.481168
stim	 WALI 	 39	106.898758	1551315344.315039
stim	 + 	 40	108.899602	1551315346.315632
R_	 NJIA 	 41	112.084040	1551315346.315632
stim	 NJIA 	 41	112.099610	1551315349.516578
stim	 + 	 42	114.101321	1551315351.517167
R_MOUNTAIN	 MLIMA 	 43	123.686795	1551315351.517167
stim	 MLIMA 	 43	123.702926	1551315361.120000
stim	 + 	 44	125.703882	1551315363.120596
R_	 REMBO 	 45	127.625194	1551315363.120596
stim	 REMBO 	 45	127.637518	1551315365.054501
stim	 + 	 46	129.638757	1551315367.055089
R_	 MAJI 	 47	138.502368	1551315367.055089
stim	 MAJI 	 47	138.507333	1551315375.924369
stim	 + 	 48	140.508766	1551315377.924966
R_	 NYOKA 	 49	142.465281	1551315377.924966
stim	 NYOKA 	 49	142.475909	1551315379.892206
stim	 + 	 50	144.476627	1551315381.892799
R_CAR	 GOTI 	 51	158.957552	1551315381.892799
stim	 GOTI 	 51	158.963460	1551315396.380410
stim	 + 	 52	160.964873	1551315398.381004
R_SOUL	 ROHO 	 53	165.079201	1551315398.381004
stim	 ROHO 	 53	165.081786	1551315402.498881
stim	 + 	 54	167.082968	1551315404.499474
R_MATRESS	 GODORO 	 55	170.204657	1551315404.499474
stim	 GODORO 	 55	170.216689	1551315407.633733
stim	 + 	 56	172.217930	1551315409.634325
R_	 MASHUA 	 57	174.028890	1551315409.634325
stim	 MASHUA 	 57	174.034680	1551315411.451527
stim	 + 	 58	176.035730	1551315413.452112
R_	 KABURI 	 59	178.739565	1551315413.452112
stim	 KABURI 	 59	178.752722	1551315416.169580
stim	 + 	 60	180.753806	1551315418.170173
R_	 MLANGO 	 61	188.786257	1551315418.170173
stim	 MLANGO 	 61	188.789056	1551315426.205880
stim	 + 	 62	190.789890	1551315428.206475
R_	 ZULIA 	 63	192.431789	1551315428.206475
stim	 ZULIA 	 63	192.440031	1551315429.856961
stim	 + 	 64	194.441138	1551315431.857545
R_	 SAMAKI 	 65	196.275902	1551315431.857545
stim	 SAMAKI 	 65	196.291141	1551315433.708094
stim	 + 	 66	198.292259	1551315435.708683
R_BUCKET	 NDOO 	 67	202.096705	1551315435.708683
stim	 NDOO 	 67	202.109813	1551315439.526484
stim	 + 	 68	204.110573	1551315441.527073
R_DOG	 KAA 	 69	208.969673	1551315441.527073
stim	 KAA 	 69	208.978082	1551315446.395174
stim	 + 	 70	210.979243	1551315448.395764
R_	 FAGIO 	 71	212.938164	1551315448.395764
stim	 FAGIO 	 71	212.946528	1551315450.363016
stim	 + 	 72	214.946966	1551315452.363604
R_	 KOFIA 	 73	217.422896	1551315452.363604
stim	 KOFIA 	 73	217.430834	1551315454.847665
stim	 + 	 74	219.431698	1551315456.848263
R_	 MENDE 	 75	223.292364	1551315456.848263
stim	 MENDE 	 75	223.299115	1551315460.716070
stim	 + 	 76	225.300206	1551315462.716660
R_	 MAZIWA 	 77	227.634734	1551315462.716660
stim	 MAZIWA 	 77	227.650487	1551315465.067354
stim	 + 	 78	229.651585	1551315467.067947
R_	 MBWA 	 79	232.093467	1551315467.067947
stim	 MBWA 	 79	232.101831	1551315469.518671
stim	 + 	 80	234.102850	1551315471.519261
R_	 SUMU 	 81	235.971288	1551315471.519261
stim	 SUMU 	 81	235.986819	1551315473.403150
stim	 + 	 82	237.987339	1551315475.403741
R_MANGO	 EMBE 	 83	241.209496	1551315475.403741
stim	 EMBE 	 83	241.220987	1551315478.638029
stim	 + 	 84	243.222182	1551315480.638614
R_	 BUSTANI 	 85	245.089740	1551315480.638614
stim	 BUSTANI 	 85	245.105630	1551315482.522512
stim	 + 	 86	247.106719	1551315484.523102
R_	 RINDA 	 87	248.986640	1551315484.523102
stim	 RINDA 	 87	248.990021	1551315486.406990
stim	 + 	 88	250.991144	1551315488.407578
R_	 KAPUTULA 	 89	254.149855	1551315488.407578
stim	 KAPUTULA 	 89	254.158344	1551315491.575184
stim	 + 	 90	256.159218	1551315493.575766
R_SCARF	 LESO 	 91	260.029521	1551315493.575766
stim	 LESO 	 91	260.043192	1551315497.460250
stim	 + 	 92	262.044524	1551315499.460845
R_	 UPEPO 	 93	263.581336	1551315499.460845
stim	 UPEPO 	 93	263.594343	1551315501.011297
stim	 + 	 94	265.595504	1551315503.011887
R_	 MAITI 	 95	267.949333	1551315503.011887
stim	 MAITI 	 95	267.962334	1551315505.379255
stim	 + 	 96	269.963424	1551315507.379850
R_PROBLEM	 SHAKA 	 97	275.384309	1551315507.379850
stim	 SHAKA 	 97	275.398040	1551315512.814784
stim	 + 	 98	277.398843	1551315514.815380
R_	 VUKE 	 99	278.858092	1551315514.815380
stim	 VUKE 	 99	278.865573	1551315516.282477
stim	 + 	 100	280.866673	1551315518.283064
R_HORROR	 ADHAMA 	 101	289.074639	1551315518.283064
stim	 ADHAMA 	 101	289.085093	1551315526.502160
stim	 + 	 102	291.086150	1551315528.502751
R_	 PIPA 	 103	292.755709	1551315528.502751
stim	 PIPA 	 103	292.769827	1551315530.186580
stim	 + 	 104	294.770851	1551315532.187170
R_	 PAZIA 	 105	296.871062	1551315532.187170
stim	 PAZIA 	 105	296.887520	1551315534.304466
stim	 + 	 106	298.888509	1551315536.305058
R_EGG	 YAI 	 107	301.722635	1551315536.305058
stim	 YAI 	 107	301.739259	1551315539.155899
stim	 + 	 108	303.740221	1551315541.156486
R_	 UMBU 	 109	305.344421	1551315541.156486
stim	 UMBU 	 109	305.356688	1551315542.773631
stim	 + 	 110	307.357692	1551315544.774225
R_	 TABIBU 	 111	309.173815	1551315544.774225
stim	 TABIBU 	 111	309.191093	1551315546.608099
stim	 + 	 112	311.192284	1551315548.608688
R_	 KOLEO 	 113	313.178650	1551315548.608688
stim	 KOLEO 	 113	313.192381	1551315550.609281
stim	 + 	 114	315.193458	1551315552.609873
R_	 PUNDA 	 115	318.324757	1551315552.609873
stim	 PUNDA 	 115	318.327212	1551315555.744131
stim	 + 	 116	320.328342	1551315557.744718
R_CAR	 GARI 	 117	323.982706	1551315557.744718
stim	 GARI 	 117	323.995416	1551315561.412469
stim	 + 	 118	325.997032	1551315563.413057
R_HORSE	 FARASI 	 119	331.329635	1551315563.413057
stim	 FARASI 	 119	331.347743	1551315568.764644
stim	 + 	 120	333.348594	1551315570.765233
R_	 FUNUNU 	 121	341.899259	1551315570.765233
stim	 FUNUNU 	 121	341.917825	1551315579.334427
stim	 + 	 122	343.918492	1551315581.335021
stim	 + 	 123	344.918961	1551315582.335311
